"Function","noise_level","test_id","bias","variance","mse"
"func_cos",0.1,57,-0.420931528344517,0.315175058645912,0.492358410200362
"func_cos",0.1,58,-0.0682451520067678,0.192080549853456,0.196737950625883
"func_cos",0.1,59,0.19497868286813,0.0454801364927648,0.0834968232657554
"func_cos",0.1,60,-0.348512007320874,0.343169490468309,0.464630109715134
"func_cos",0.1,61,-0.320109170869164,0.160493247314225,0.262963128588769
"func_cos",0.1,62,0.211794917924783,0.0341689084884415,0.0790259957472071
"func_cos",0.1,63,0.0241787763685215,0.0493857371270605,0.0499703503537394
"func_cos",0.1,64,0.102857181446777,0.0222201012959954,0.0327997010711705
"func_cos",0.1,65,0.109550397930197,0.0229568630969038,0.0349581527835684
"func_cos",0.1,66,0.151447568860014,0.0243033863164351,0.0472397524300437
"func_cos",0.1,67,0.262340017435463,0.0119974388450136,0.0808197235930525
"func_cos",0.1,68,-0.0963668957296623,0.0765685290467269,0.0858551076392985
"func_cos",0.1,69,0.230022812066346,0.024087182461892,0.0769976765328016
"func_cos",0.1,70,-0.222912219546189,0.128896166947738,0.178586024570746
"func_cos",0.1,71,0.150879360747684,0.0125679298097981,0.0353325113094279
"func_cos",0.1,72,-0.232403925384227,0.299186079581148,0.353197664115146
"func_cos",0.1,73,-0.141142833449392,0.357733197941977,0.3776544973761
"func_cos",0.1,74,-0.12682499212184,0.0998254781655935,0.115910056792298
"func_cos",0.1,75,-0.0754468299684289,0.296459475898183,0.302151700050468
"func_cos",0.1,76,-0.121046028455348,0.356090009441859,0.370742150446672
"func_cos",0.1,77,0.264464023912512,0.0101809622388977,0.0801221821828952
"func_cos",0.1,78,-0.0981584846285134,0.267545494845732,0.277180582950298
"func_cos",0.1,79,-0.270864445368011,0.319832011222668,0.393199558987189
"func_cos",0.1,80,-0.359954531755958,0.694711936896252,0.824279201827903
"func_cos",0.1,81,-0.220875188457961,0.343105233845704,0.391891082722044
"func_cos",0.1,82,0.172985540698079,0.0224818210462871,0.0524058183368939
"func_cos",0.1,83,0.0593360549970927,0.0234210903823874,0.0269418578050054
"func_cos",0.1,84,-0.293920144459225,0.179610636006473,0.265999687325404
"func_cos",0.1,85,-0.543671434944304,1.45278669539479,1.74836532456919
"func_cos",0.1,86,-0.298490087151442,0.306998653173673,0.396094985301348
"func_cos",0.1,87,-0.0779972381099294,0.0606087364844647,0.0666923056372417
"func_cos",0.1,88,-0.55360342598769,0.25029632346375,0.556773076729058
"func_cos",0.1,89,0.237107785038547,0.0108975175127125,0.0671176192385984
"func_cos",0.1,90,-0.276653944326152,0.238739013439781,0.315276418350999
"func_cos",0.1,91,0.2872656549915,0.0103359202122954,0.0928574767499909
"func_cos",0.1,92,0.134708606713623,0.0167501934463678,0.0348966021690935
"func_cos",0.1,93,-0.109130932161899,0.102047808702581,0.113957369057106
"func_cos",0.1,94,0.0467059924292781,0.0735994578882732,0.075780907617077
"func_cos",0.1,95,0.248173082510737,0.00998488232782229,0.0715747612107031
"func_cos",0.1,96,-0.113622977036396,0.224412904821084,0.237323085731697
"func_cos",0.1,97,0.0433401510486561,0.0527324236796706,0.0546107923725909
"func_cos",0.1,98,0.0994410154703665,0.0559022234893403,0.065790739047118
"func_cos",0.1,99,0.0607013043489579,0.0247670722838049,0.0284517206334697
"func_cos",0.1,100,-0.482845009248249,0.121452965540135,0.354592268496077
"func_cos",0.25,1,-0.0519597724749341,0.124894861269874,0.127594679225521
"func_cos",0.25,2,0.214804362292836,0.0086268788033434,0.0547677928633753
"func_cos",0.25,3,-0.201088084999322,0.143124812801137,0.183561230729831
"func_cos",0.25,4,-0.0754072417495191,0.043942390310569,0.0496286424188394
"func_cos",0.25,5,0.168568697451331,0.0135637346167278,0.041979140377166
"func_cos",0.25,6,-0.343279174340771,0.32041198027663,0.438252571812711
"func_cos",0.25,7,0.200526638245223,0.0128464126873432,0.0530573453332739
"func_cos",0.25,8,-0.26469795766496,0.694221409874968,0.764286418666968
"func_cos",0.25,9,0.0770652315006599,0.313390229622042,0.319329279528292
"func_cos",0.25,10,-0.378711047157112,0.548995105889439,0.692417163128276
"func_cos",0.25,11,0.214164723091686,0.00960281345573005,0.0554693420726688
"func_cos",0.25,12,0.181936182241284,0.0177749187138845,0.0508756931224181
"func_cos",0.25,13,0.0285555793231398,0.0772890052511905,0.0781044263616707
"func_cos",0.25,14,-0.129656871774857,0.309867349574206,0.326678253972648
"func_cos",0.25,15,0.288077174420322,0.00845249220663922,0.0914409506286359
"func_cos",0.25,16,-0.168704418706321,0.198165952979191,0.226627133870228
"func_cos",0.25,17,-0.0737154851535405,0.266657638109398,0.27209161086082
"func_cos",0.25,18,-0.363965156922945,0.333832049711001,0.466302685164945
"func_cos",0.25,19,-0.420153560824548,0.460789109918781,0.637318124592329
"func_cos",0.25,20,-0.134930696544471,0.2135407199346,0.231747012804576
"func_cos",0.25,21,0.20128564869833,0.0113212721142081,0.0518371844861158
"func_cos",0.25,22,-0.173074554879042,0.375244027809041,0.40519882935562
"func_cos",0.25,23,0.300015339099692,0.00861288680751886,0.0986220905026218
"func_cos",0.25,24,-0.3293775990828,0.337839513478062,0.446329116255611
"func_cos",0.25,25,-0.379718218062105,0.238322405317132,0.382508330445392
"func_cos",0.25,26,0.33409218660764,0.00831853340167788,0.119936122553952
"func_cos",0.25,27,-0.476591564875987,0.454576571416347,0.681716091127289
"func_cos",0.25,28,0.138148930488367,0.0132680764232729,0.0323532034183525
"func_cos",0.25,29,0.225561702386143,0.00982980385997883,0.0607078854433137
"func_cos",0.25,30,0.119655677802967,0.0161076337007578,0.0304251149312453
"func_cos",0.25,31,-0.382493808986423,0.224245175760831,0.370546689673773
"func_cos",0.25,32,0.282798862447861,0.00974355319895332,0.0897187498007574
"func_cos",0.25,33,-0.48306830589259,0.779686758474704,1.01304174663264
"func_cos",0.25,34,0.158847666077643,0.0111751779291927,0.0364077589475071
"func_cos",0.25,35,-0.167060470166885,0.216641401278849,0.24455060197123
"func_cos",0.25,36,0.13892355502894,0.017676939372888,0.036976693514767
"func_cos",0.25,37,-0.435299737905161,0.50993759225554,0.699423454075842
"func_cos",0.25,38,-0.109023671415948,0.116974690604516,0.128860851533529
"func_cos",0.25,39,-0.388496259119857,0.574104703653133,0.725034047003256
"func_cos",0.25,40,-0.132664243264149,0.0748691729565245,0.0924689743973738
"func_cos",0.25,41,-0.332103838206702,0.30715336123406,0.417446320585683
"func_cos",0.25,42,-0.382937110896742,0.27782113900568,0.424461969907624
"func_cos",0.25,43,0.0391573882528492,0.58100035378254,0.582533654837325
"func_cos",0.25,44,-0.444563296571814,0.992389463210691,1.19002598786949
"func_cos",0.25,45,0.296951532337984,0.00832800838672216,0.0965082209445991
"func_cos",0.25,46,-0.371766041499027,1.02090091773989,1.15911090735175
"func_cos",0.25,47,-0.66442211264912,0.699679180576712,1.14113592435383
"func_cos",0.25,48,-0.0509478345747021,0.0634197853840455,0.0660154672318967
"func_cos",0.25,49,0.0479421559763495,0.108214472395931,0.110512922715592
"func_cos",0.25,50,-0.376903652527904,0.867978565950906,1.01003492923978
"func_cos",0.25,51,0.304515595982254,0.00819730642626852,0.100927054622696
"func_cos",0.25,52,0.259799949895781,0.00849512047571197,0.0759911344415621
"func_cos",0.25,53,0.0293704807560107,0.159986873003734,0.160849498143573
"func_cos",0.25,54,-0.385561980672904,0.385459594564541,0.534117635504954
"func_cos",0.25,55,0.263131431774845,0.00867109365518866,0.0779092440430685
"func_cos",0.25,56,-0.160762064184512,0.535400288814175,0.56124473009504
"func_cos",0.25,57,0.297610317699534,0.00838073481982202,0.0969526360210393
"func_cos",0.25,58,-0.188917691812151,0.050411072423657,0.0861009667032879
"func_cos",0.25,59,0.00469890079350443,0.0571408864285954,0.0571629660972626
"func_cos",0.25,60,-0.347179231031191,0.185691877517655,0.306225295977065
"func_cos",0.25,61,-0.300725181890303,0.762797839345639,0.853233474368595
"func_cos",0.25,62,-0.071599990875693,0.0935287154996294,0.0986552741930287
"func_cos",0.25,63,-0.465948719501341,0.361223945426534,0.578332154631473
"func_cos",0.25,64,0.199218741161122,0.0140662764832704,0.0537543833130926
"func_cos",0.25,65,0.22247838855268,0.00938554669965149,0.058882180072649
"func_cos",0.25,66,0.266166561466732,0.0114939306688237,0.0823385691118472
"func_cos",0.25,67,-0.137100143443985,0.237506491127642,0.256302940460004
"func_cos",0.25,68,-0.286255626423584,0.289794515237362,0.371736798896521
"func_cos",0.25,69,-0.432206883581615,0.283276568220355,0.470079358435686
"func_cos",0.25,70,0.153591526994097,0.0305688890549657,0.0541592462193441
"func_cos",0.25,71,-0.36176410774182,0.184453352377657,0.315326622027892
"func_cos",0.25,72,-0.187583864719771,0.0912004271929035,0.126388133496109
"func_cos",0.25,73,-0.0312884324843892,0.0636995522952699,0.0646785183026001
"func_cos",0.25,74,0.239900344731961,0.0105301169421374,0.0680822923446513
"func_cos",0.25,75,-0.0581462290309674,0.179367096597235,0.182748080547757
"func_cos",0.25,76,0.343356808289163,0.00835436096227768,0.126248258760799
"func_cos",0.25,77,-0.0552082256456564,0.0819136131714519,0.0849615613503936
"func_cos",0.25,78,-0.0697478921532688,0.134268260122064,0.139133028581888
"func_cos",0.25,79,-0.0203093936482344,0.0612052264404749,0.0616176979108338
"func_cos",0.25,80,0.095188204502388,0.0327943016703778,0.0418550959467662
"func_cos",0.25,81,-0.457353231607099,0.242281388296223,0.45145336675768
"func_cos",0.25,82,0.219304279668189,0.0109919224252574,0.0590862895060407
"func_cos",0.25,83,0.118155189067653,0.0197520574038262,0.033712706107439
"func_cos",0.25,84,-0.0344920638981592,0.125583836658039,0.126773539129993
"func_cos",0.25,85,-0.105901798588545,0.0866955940732319,0.0979107850175206
"func_cos",0.25,86,0.0290733333182264,0.0589903414620706,0.0598356001723033
"func_cos",0.25,87,0.155832845823661,0.0171533388137268,0.0414372146512277
"func_cos",0.25,88,0.135103024409563,0.0145810886157614,0.0328339158203723
"func_cos",0.25,89,-0.395274145761516,0.402696905466735,0.558938555774232
"func_cos",0.25,90,0.177584463099075,0.0174619688639723,0.048998210398159
"func_cos",0.25,91,0.16985742961337,0.0111027014667003,0.0399542478615611
"func_cos",0.25,92,0.200638844341248,0.013632677779766,0.0538886236383576
"func_cos",0.25,93,0.143239514879788,0.0196703551846221,0.0401879138076191
"func_cos",0.25,94,-0.158164679279431,0.0705153341799215,0.0955313999514866
"func_cos",0.25,95,-0.122913994867442,0.511985313926402,0.527093164060676
"func_cos",0.25,96,0.244680560018126,0.00862510210923872,0.0684936785600225
"func_cos",0.25,97,-0.248383072077189,0.533893660067861,0.595587810562364
"func_cos",0.25,98,-0.474543247588784,0.946319671395642,1.17151096522775
"func_cos",0.25,99,-0.259647214976571,0.0885010989297462,0.155917775174836
"func_cos",0.25,100,0.0643922070607533,0.123591423191818,0.127737779521973
"func_cos",0.5,1,0.329370006256687,0.0137989995805324,0.122283600602062
"func_cos",0.5,2,0.0331883650428221,0.127285346899809,0.128386814474025
"func_cos",0.5,3,-0.427397311488362,0.577156718391887,0.759825180259367
"func_cos",0.5,4,0.0165874251664105,0.117300685634436,0.117575828308087
"func_cos",0.5,5,0.198838231469275,0.080112819251667,0.119649461545496
"func_cos",0.5,6,-0.226840868006359,0.225697529952543,0.277154309350422
"func_cos",0.5,7,-0.1922181698805,0.525467965619134,0.562415790451343
"func_cos",0.5,8,-0.228210101028812,0.115778902247571,0.167858752459152
"func_cos",0.5,9,0.097848015357494,0.037747526632096,0.0473217607414963
"func_cos",0.5,10,-0.45789817411927,0.302665835853913,0.512336573715674
"func_cos",0.5,11,0.320308735260171,0.0148279786874572,0.117425664571427
"func_cos",0.5,12,-0.123343017264835,0.179012852270688,0.194226352178681
"func_cos",0.5,13,0.254382409339838,0.015193560403877,0.0799039705854179
"func_cos",0.5,14,-0.207843180935916,0.334905411151618,0.378104199013178
"func_cos",0.5,15,0.268829149043133,0.0140419659207783,0.0863110772960334
"func_cos",0.5,16,-0.327103767955405,0.306075879983474,0.413072754994098
"func_cos",0.5,17,-0.175241844844961,0.148801114602073,0.179510818786738
"func_cos",0.5,18,-0.55066263464213,0.727569613257487,1.0307989504485
"func_cos",0.5,19,-0.330474783924301,0.215550459403608,0.324764042213421
"func_cos",0.5,20,-0.17558009243865,0.258646341152987,0.289474710013752
"func_cos",0.5,21,-0.0712606765889024,0.164976972773031,0.17005505680094
"func_cos",0.5,22,0.355479063562717,0.0137967767761847,0.140162141407611
"func_cos",0.5,23,0.0405983631792998,0.0286044097177478,0.0302526368105861
"func_cos",0.5,24,0.071472680502757,0.0971099098205993,0.102218253878848
"func_cos",0.5,25,-0.604556481527705,0.962102240148309,1.32759077950547
"func_cos",0.5,26,-0.10565972994889,0.296032431011132,0.307196409544004
"func_cos",0.5,27,-0.269924770101132,0.488505851335919,0.561365232850067
"func_cos",0.5,28,-0.260084464708041,0.263867395063601,0.331511323846069
"func_cos",0.5,29,-0.31989592740234,0.355720115114384,0.458053519482987
"func_cos",0.5,30,-0.0038269959205669,0.154315796060875,0.154330441958651
"func_cos",0.5,31,-0.315225499205339,0.258158393825498,0.357525509174753
"func_cos",0.5,32,-0.126379154085981,0.381043444070791,0.397015134658279
"func_cos",0.5,33,-0.0445717685572535,0.0859680224374925,0.0879546649898139
"func_cos",0.5,34,0.32941222041109,0.0138713778926364,0.122383788848801
"func_cos",0.5,35,-0.109466614527079,0.303281118463803,0.315264058159823
"func_cos",0.5,36,0.240496738246837,0.0139008109397754,0.0717394920471431
"func_cos",0.5,37,0.249979653923453,0.0147782115773236,0.0772680389530129
"func_cos",0.5,38,-0.298802428664284,0.300959951414258,0.390242842789933
"func_cos",0.5,39,-0.436358563465104,0.316939934113234,0.507348730022563
"func_cos",0.5,40,-0.0096953740050354,0.0753068539006762,0.0754008541777737
"func_cos",0.5,41,-0.149617669197176,0.783689417337781,0.806074864273777
"func_cos",0.5,42,-0.268253989821326,0.305157991292738,0.377118194347797
"func_cos",0.5,43,-0.13150943232073,0.0543788533747003,0.071673584164021
"func_cos",0.5,44,0.0914686212499998,0.0578079548250227,0.0661744634983986
"func_cos",0.5,45,0.122630124729708,0.0388193645798885,0.0538575120711121
"func_cos",0.5,46,-0.501235857383001,0.511351027304496,0.762588412030968
"func_cos",0.5,47,-0.245118667832459,0.20846894573186,0.26855210705182
"func_cos",0.5,48,0.0117869469009783,0.0318883213352206,0.0320272534524671
"func_cos",0.5,49,0.273100234314841,0.014251591199132,0.0888353291819531
"func_cos",0.5,50,-0.213271223935801,0.352538284715826,0.398022899674901
"func_cos",0.5,51,-0.520244702371554,0.657739931601951,0.928394481947618
"func_cos",0.5,52,0.352273562686208,0.013895598186088,0.137992261153721
"func_cos",0.5,53,-0.300883337322979,0.267355391181529,0.357886173860142
"func_cos",0.5,54,-0.0858920556069405,0.342090203685865,0.34946764890225
"func_cos",0.5,55,-0.0530010435240041,0.0376110579009324,0.0404201685155657
"func_cos",0.5,56,0.269421003014785,0.0145586100410664,0.0871462869065593
"func_cos",0.5,57,-0.630983698945125,0.953683626642239,1.35182405497671
"func_cos",0.5,58,-0.497138898405088,1.04916382753836,1.29631091184579
"func_cos",0.5,59,0.194099332365305,0.0419654090648709,0.0796399598895282
"func_cos",0.5,60,-0.155731212946061,0.345387035764852,0.369639246450503
"func_cos",0.5,61,-0.40748460217837,0.625390138673699,0.791433839686163
"func_cos",0.5,62,0.292072131920734,0.0139129072450932,0.099219037489816
"func_cos",0.5,63,0.0382543078690155,0.148500311755311,0.149963703825848
"func_cos",0.5,64,0.263913913099554,0.0212145456849642,0.090865099212483
"func_cos",0.5,65,-0.248300675483318,0.293419151278463,0.355072376723935
"func_cos",0.5,66,0.307038982107993,0.0176430801306078,0.11191601666452
"func_cos",0.5,67,-0.0222108680374568,0.169250998549544,0.169744321208521
"func_cos",0.5,68,-0.296418736008625,0.416875162151109,0.50473922920806
"func_cos",0.5,69,-0.218789037931116,0.285834838001117,0.333703481119941
"func_cos",0.5,70,0.207080252194018,0.016475114217189,0.059357345065927
"func_cos",0.5,71,-0.294529860223668,0.273614004583197,0.36036184314657
"func_cos",0.5,72,0.373912420896527,0.0137740647067737,0.153584563207475
"func_cos",0.5,73,0.335511104375868,0.0138129221284204,0.126380623287935
"func_cos",0.5,74,0.296794501975781,0.0143888481394617,0.102475824542514
"func_cos",0.5,75,-0.53877896058808,0.783161299837334,1.07344406820971
"func_cos",0.5,76,-0.171795838097013,0.126751135135073,0.156264945122528
"func_cos",0.5,77,0.103680125680534,0.0633370996159409,0.0740866680770721
"func_cos",0.5,78,-0.0107039507327723,0.289580458191257,0.289695032752547
"func_cos",0.5,79,0.0503459664108333,0.117163286808792,0.119698003142633
"func_cos",0.5,80,-0.278426049045413,0.311469413339283,0.388990478126321
"func_cos",0.5,81,0.0865871121302825,0.0739411212264259,0.081438449213488
"func_cos",0.5,82,0.237374575947508,0.0155915241604514,0.0719382134667106
"func_cos",0.5,83,-0.0393365172555371,0.152784673452594,0.154332035042389
"func_cos",0.5,84,0.282646114453602,0.0137358964639341,0.0936247224796528
"func_cos",0.5,85,-0.29907951873965,0.241163971094545,0.330612529624085
"func_cos",0.5,86,-0.463172603586621,0.22917621622833,0.443705076941539
"func_cos",0.5,87,-0.0840902138628583,0.197664401844252,0.204735565911753
"func_cos",0.5,88,-0.454615069047502,0.547980426185132,0.754655287190197
"func_cos",0.5,89,0.311895468587965,0.0160795920624311,0.113358375388137
"func_cos",0.5,90,0.369802626325201,0.0135881991226066,0.150342181559623
"func_cos",0.5,91,0.234057695310457,0.0229519770111691,0.077734981745212
"func_cos",0.5,92,-0.117774784593997,0.206718298588818,0.22058919847498
"func_cos",0.5,93,-0.521614725279118,1.10357211751345,1.37565403914146
"func_cos",0.5,94,0.0395519564413587,0.191864437534717,0.193428794793056
"func_cos",0.5,95,-0.161369046307215,0.308179192743029,0.334219161849129
"func_cos",0.5,96,0.0588892265397516,0.0292238145793823,0.0326917555818324
"func_cos",0.5,97,-0.302875688859866,0.883224139443771,0.974957822346109
"func_cos",0.5,98,-0.346279274189478,0.470138275086361,0.590047610819553
"func_cos",0.5,99,-0.180163162024958,0.333454656751395,0.365913421702226
"func_cos",0.5,100,0.10407680790519,0.0301770649351856,0.0410090468789194
"func_cos",0.75,1,-0.265857849859221,0.231347174697993,0.302027571029761
"func_cos",0.75,2,0.218374827736177,0.0241802471472235,0.0718678125360283
"func_cos",0.75,3,-0.163367104631586,0.204752934816114,0.231441745691821
"func_cos",0.75,4,-0.106027277498387,0.467472522993764,0.478714306567484
"func_cos",0.75,5,-0.11985703486875,0.0472291655521638,0.0615948743596925
"func_cos",0.75,6,-0.711418604917644,0.843173921868106,1.34929035329107
"func_cos",0.75,7,0.105156358324523,0.0311285117553276,0.042186371451403
"func_cos",0.75,8,-0.131372221081713,0.078544378649096,0.0958030391210385
"func_cos",0.75,9,-0.589153756421018,0.881963805930922,1.22906595463592
"func_cos",0.75,10,0.324508854260792,0.0147316784447729,0.120037674938425
"func_cos",0.75,11,0.305741105927642,0.015101834119615,0.108579457973473
"func_cos",0.75,12,-0.528683776536629,1.00994727254299,1.28945380811602
"func_cos",0.75,13,-0.030418480710078,0.324639142540899,0.325564426509608
"func_cos",0.75,14,-0.169120784904948,0.109867030401828,0.138468870288694
"func_cos",0.75,15,-0.0577296169957314,0.0464192207655179,0.0497519294439917
"func_cos",0.75,16,0.21672321759956,0.0173295354820104,0.0642984885287167
"func_cos",0.75,17,-0.393990702090932,0.993645097187016,1.14887377052112
"func_cos",0.75,18,0.334873771567279,0.014734406006353,0.126874848890047
"func_cos",0.75,19,0.070673505166593,0.0832204551554949,0.0882151994880273
"func_cos",0.75,20,-0.0284006413810813,0.219059316184598,0.219865912615455
"func_cos",0.75,21,0.297338319645387,0.0146677551308796,0.103077831460422
"func_cos",0.75,22,-0.268131878990936,0.319433522840276,0.391328227371486
"func_cos",0.75,23,0.0109384265627903,0.137589463658253,0.137709112833923
"func_cos",0.75,24,-0.480044506608906,0.760627879383542,0.99107060770893
"func_cos",0.75,25,0.0998432256330283,0.0297878557099247,0.0397565254147325
"func_cos",0.75,26,-0.0282663401084162,0.14871938087619,0.149518366859315
"func_cos",0.75,27,0.322518189415611,0.0147794878491212,0.118797470353045
"func_cos",0.75,28,-0.369012529321207,0.329433234045743,0.465603480841777
"func_cos",0.75,29,0.319889895110796,0.0148120341284693,0.117141579122466
"func_cos",0.75,30,0.0546241857006101,0.0775660939962947,0.0805498956597494
"func_cos",0.75,31,-0.163506575480893,0.357351388947741,0.38408578917323
"func_cos",0.75,32,0.212880155322912,0.0162922313901092,0.0616101919204162
"func_cos",0.75,33,0.0307431471752767,0.102742179472397,0.103687320570638
"func_cos",0.75,34,-0.382842900251778,1.32360369430786,1.47017238058105
"func_cos",0.75,35,-0.326946042125281,0.88042513594801,0.987318850409396
"func_cos",0.75,36,-0.532296679536666,0.595632028867948,0.878971783913708
"func_cos",0.75,37,0.0994260151999905,0.030069600772223,0.0399551332707718
"func_cos",0.75,38,0.198929307001843,0.0193904733544617,0.0589633425386953
"func_cos",0.75,39,0.291771815806232,0.0147559587219052,0.0998867512207708
"func_cos",0.75,40,0.317232506509094,0.0149009437136684,0.115537406899711
"func_cos",0.75,41,-0.702729919856303,0.871484651862011,1.36531399212326
"func_cos",0.75,42,0.113309910051933,0.0427420234286572,0.0555811591446344
"func_cos",0.75,43,-0.459376282891751,0.325494944833437,0.536521514116879
"func_cos",0.75,44,-0.41242185869584,0.291804152953581,0.461895942483712
"func_cos",0.75,45,0.322316272189978,0.014759168537537,0.118646947855981
"func_cos",0.75,46,-0.699403052289701,0.818443261327173,1.30760789087932
"func_cos",0.75,47,0.283435390616055,0.0148736748935554,0.095209295547231
"func_cos",0.75,48,0.0247526071205298,0.0446250799728883,0.0452377715321516
"func_cos",0.75,49,-0.482321118756578,0.954515340400253,1.18714900199885
"func_cos",0.75,50,0.322925619058097,0.0148609816889939,0.119141937133049
"func_cos",0.75,51,0.032193428174957,0.0582197091955629,0.059256126013219
"func_cos",0.75,52,0.00826003304755807,0.137247947353688,0.137316175499635
"func_cos",0.75,53,0.184581497385575,0.0524379706693593,0.0865082998464605
"func_cos",0.75,54,-0.103515418437541,0.341477361715519,0.352192803569818
"func_cos",0.75,55,-0.0287850253342561,0.292727906103284,0.293556483786778
"func_cos",0.75,56,0.307681710206334,0.014784152938451,0.109452187733946
"func_cos",0.75,57,0.187426949978921,0.040583132275756,0.075711993854157
"func_cos",0.75,58,-0.41947248761601,0.282784370711374,0.458741538578137
"func_cos",0.75,59,0.229166398359741,0.0170795563719118,0.0695967945090873
"func_cos",0.75,60,0.0815318913363269,0.0895102804920345,0.0961577297969132
"func_cos",0.75,61,7.04013135682802e-05,0.0450187059149887,0.0450187108713336
"func_cos",0.75,62,-0.444761803586508,0.31824076304884,0.516053824978363
"func_cos",0.75,63,0.156020501287672,0.0235697023328999,0.0479120991549563
"func_cos",0.75,64,-0.446460638624875,0.627966136929314,0.827293238770645
"func_cos",0.75,65,-0.214886131428086,0.220850880530854,0.267026930010983
"func_cos",0.75,66,-0.17721191143412,0.612910543075757,0.644314604629892
"func_cos",0.75,67,0.321737055851223,0.0147271672794193,0.118241900387232
"func_cos",0.75,68,-0.257283260946872,0.303246075214755,0.369440751578211
"func_cos",0.75,69,0.109683669248891,0.0221603327829613,0.0341908400828614
"func_cos",0.75,70,-0.36183554961703,0.291319268166821,0.422244233133479
"func_cos",0.75,71,-0.177339259237967,0.35456555603351,0.386014768900581
